"workerid","proliferate.condition","block_id","condition","item_id","original_choice","response","rt","trial_num","verb","error","response_corr","response_num","discourse_type"
350,"condition1","1","yiwei_contrastive",3,"觉得","juede",18128,16,"yiwei",NA,"incorrect",0,"constrained"
350,"condition1","1","juede_unclear",112,"觉得","juede",18393,17,"juede",NA,"correct",1,"unconstrained"
350,"condition1","1","yiwei_contrastive",5,"以为","yiwei",17376,18,"yiwei",NA,"correct",1,"constrained"
350,"condition1","1","juede_contrastive",15,"觉得","juede",22690,20,"juede",NA,"correct",1,"constrained"
350,"condition1","2","juede_contrastive",12,"觉得","juede",11351,21,"juede",NA,"correct",1,"constrained"
350,"condition1","2","yiwei_unclear",105,"以为","yiwei",24646,22,"yiwei",NA,"correct",1,"unconstrained"
350,"condition1","2","yiwei_contrastive",9,"以为","yiwei",41454,23,"yiwei",NA,"correct",1,"constrained"
350,"condition1","2","yiwei_unclear",104,"以为","yiwei",23109,24,"yiwei",NA,"correct",1,"unconstrained"
350,"condition1","2","juede_unclear",115,"觉得","juede",49945,27,"juede",NA,"correct",1,"unconstrained"
350,"condition1","2","juede_contrastive",13,"觉得","juede",10783,28,"juede",NA,"correct",1,"constrained"
350,"condition1","2","yiwei_contrastive",1,"以为","yiwei",18611,29,"yiwei",NA,"correct",1,"constrained"
350,"condition1","2","juede_unclear",111,"觉得","juede",6036,30,"juede",NA,"correct",1,"unconstrained"
350,"condition1","3","yiwei_unclear",103,"以为","yiwei",12574,31,"yiwei",NA,"correct",1,"unconstrained"
350,"condition1","3","juede_unclear",114,"觉得","juede",15535,32,"juede",NA,"correct",1,"unconstrained"
350,"condition1","3","juede_contrastive",20,"觉得","juede",20801,34,"juede",NA,"correct",1,"constrained"
350,"condition1","3","yiwei_unclear",106,"以为","yiwei",12564,35,"yiwei",NA,"correct",1,"unconstrained"
350,"condition1","3","juede_contrastive",18,"觉得","juede",19290,36,"juede",NA,"correct",1,"constrained"
350,"condition1","3","juede_unclear",113,"觉得","juede",13777,37,"juede",NA,"correct",1,"unconstrained"
350,"condition1","3","yiwei_contrastive",6,"以为","yiwei",20231,38,"yiwei",NA,"correct",1,"constrained"
350,"condition1","3","yiwei_contrastive",2,"以为","yiwei",22953,40,"yiwei",NA,"correct",1,"constrained"
350,"condition1","4","juede_contrastive",14,"觉得","juede",12289,41,"juede",NA,"correct",1,"constrained"
350,"condition1","4","juede_contrastive",19,"觉得","juede",18376,42,"juede",NA,"correct",1,"constrained"
350,"condition1","4","yiwei_contrastive",4,"以为","yiwei",44889,43,"yiwei",NA,"correct",1,"constrained"
350,"condition1","4","juede_unclear",116,"觉得","juede",16795,44,"juede",NA,"correct",1,"unconstrained"
350,"condition1","4","yiwei_unclear",107,"以为","yiwei",11871,46,"yiwei",NA,"correct",1,"unconstrained"
350,"condition1","4","yiwei_contrastive",10,"以为","yiwei",10835,47,"yiwei",NA,"correct",1,"constrained"
350,"condition1","4","juede_unclear",119,"觉得","juede",11873,48,"juede",NA,"correct",1,"unconstrained"
350,"condition1","4","yiwei_unclear",108,"觉得","juede",20400,50,"yiwei",NA,"incorrect",0,"unconstrained"
356,"condition1","0","juede_contrastive",19,"觉得","juede",8380,1,"juede",NA,"correct",1,"constrained"
356,"condition1","0","juede_unclear",116,"以为","yiwei",128187,3,"juede",NA,"incorrect",0,"unconstrained"
356,"condition1","0","yiwei_contrastive",10,"以为","yiwei",6715,4,"yiwei",NA,"correct",1,"constrained"
356,"condition1","0","juede_unclear",111,"觉得","juede",7327,5,"juede",NA,"correct",1,"unconstrained"
356,"condition1","0","yiwei_contrastive",6,"以为","yiwei",5635,6,"yiwei",NA,"correct",1,"constrained"
356,"condition1","0","juede_contrastive",14,"觉得","juede",7357,7,"juede",NA,"correct",1,"constrained"
356,"condition1","0","yiwei_unclear",104,"以为","yiwei",6924,8,"yiwei",NA,"correct",1,"unconstrained"
356,"condition1","0","yiwei_unclear",101,"以为","yiwei",7261,9,"yiwei",NA,"correct",1,"unconstrained"
356,"condition1","1","juede_unclear",113,"觉得","juede",10248,12,"juede",NA,"correct",1,"unconstrained"
356,"condition1","1","yiwei_unclear",110,"以为","yiwei",16181,13,"yiwei",NA,"correct",1,"unconstrained"
356,"condition1","1","juede_contrastive",16,"觉得","juede",174927,14,"juede",NA,"correct",1,"constrained"
356,"condition1","1","yiwei_contrastive",2,"以为","yiwei",29002,15,"yiwei",NA,"correct",1,"constrained"
356,"condition1","1","yiwei_unclear",103,"以为","yiwei",14104,16,"yiwei",NA,"correct",1,"unconstrained"
356,"condition1","1","yiwei_contrastive",8,"觉得","juede",12705,17,"yiwei",NA,"incorrect",0,"constrained"
356,"condition1","1","juede_contrastive",17,"觉得","juede",15770,18,"juede",NA,"correct",1,"constrained"
356,"condition1","1","juede_unclear",119,"觉得","juede",12131,19,"juede",NA,"correct",1,"unconstrained"
356,"condition1","2","juede_unclear",115,"以为","yiwei",3717,21,"juede",NA,"incorrect",0,"unconstrained"
356,"condition1","2","yiwei_unclear",108,"觉得","juede",7021,23,"yiwei",NA,"incorrect",0,"unconstrained"
356,"condition1","2","juede_contrastive",13,"以为","yiwei",11339,24,"juede",NA,"incorrect",0,"constrained"
356,"condition1","2","yiwei_contrastive",7,"以为","yiwei",10415,25,"yiwei",NA,"correct",1,"constrained"
356,"condition1","2","yiwei_contrastive",9,"以为","yiwei",7914,27,"yiwei",NA,"correct",1,"constrained"
356,"condition1","2","juede_unclear",114,"觉得","juede",4221,28,"juede",NA,"correct",1,"unconstrained"
356,"condition1","2","yiwei_unclear",102,"觉得","juede",11941,29,"yiwei",NA,"incorrect",0,"unconstrained"
356,"condition1","2","juede_contrastive",12,"觉得","juede",3571,30,"juede",NA,"correct",1,"constrained"
356,"condition1","3","juede_unclear",120,"以为","yiwei",5249,31,"juede",NA,"incorrect",0,"unconstrained"
356,"condition1","3","yiwei_contrastive",3,"以为","yiwei",6458,32,"yiwei",NA,"correct",1,"constrained"
356,"condition1","3","yiwei_unclear",106,"觉得","juede",8734,33,"yiwei",NA,"incorrect",0,"unconstrained"
356,"condition1","3","yiwei_unclear",109,"觉得","juede",9300,34,"yiwei",NA,"incorrect",0,"unconstrained"
356,"condition1","3","juede_contrastive",11,"觉得","juede",29283,35,"juede",NA,"correct",1,"constrained"
356,"condition1","3","juede_contrastive",20,"觉得","juede",12713,36,"juede",NA,"correct",1,"constrained"
356,"condition1","3","yiwei_contrastive",5,"以为","yiwei",19470,39,"yiwei",NA,"correct",1,"constrained"
356,"condition1","3","juede_unclear",112,"觉得","juede",34225,40,"juede",NA,"correct",1,"unconstrained"
356,"condition1","4","yiwei_unclear",105,"以为","yiwei",2552,41,"yiwei",NA,"correct",1,"unconstrained"
356,"condition1","4","juede_contrastive",15,"觉得","juede",14477,42,"juede",NA,"correct",1,"constrained"
356,"condition1","4","juede_unclear",118,"觉得","juede",4200,44,"juede",NA,"correct",1,"unconstrained"
356,"condition1","4","yiwei_contrastive",1,"以为","yiwei",3975,45,"yiwei",NA,"correct",1,"constrained"
356,"condition1","4","juede_unclear",117,"觉得","juede",4479,46,"juede",NA,"correct",1,"unconstrained"
356,"condition1","4","juede_contrastive",18,"以为","yiwei",5025,47,"juede",NA,"incorrect",0,"constrained"
356,"condition1","4","yiwei_unclear",107,"觉得","juede",3171,48,"yiwei",NA,"incorrect",0,"unconstrained"
356,"condition1","4","yiwei_contrastive",4,"以为","yiwei",13317,50,"yiwei",NA,"correct",1,"constrained"
299,"condition1","0","yiwei_unclear",110,"以为","yiwei",31219,1,"yiwei",NA,"correct",1,"unconstrained"
299,"condition1","0","juede_unclear",118,"觉得","juede",9403,2,"juede",NA,"correct",1,"unconstrained"
299,"condition1","0","yiwei_unclear",108,"以为","yiwei",19861,3,"yiwei",NA,"correct",1,"unconstrained"
299,"condition1","0","yiwei_contrastive",5,"以为","yiwei",13268,4,"yiwei",NA,"correct",1,"constrained"
299,"condition1","0","juede_contrastive",13,"觉得","juede",19445,6,"juede",NA,"correct",1,"constrained"
299,"condition1","0","juede_contrastive",17,"觉得","juede",14358,8,"juede",NA,"correct",1,"constrained"
299,"condition1","0","juede_unclear",114,"觉得","juede",11775,9,"juede",NA,"correct",1,"unconstrained"
299,"condition1","0","yiwei_contrastive",6,"以为","yiwei",11642,10,"yiwei",NA,"correct",1,"constrained"
299,"condition1","1","juede_unclear",115,"觉得","juede",10791,11,"juede",NA,"correct",1,"unconstrained"
299,"condition1","1","yiwei_unclear",104,"以为","yiwei",11967,12,"yiwei",NA,"correct",1,"unconstrained"
299,"condition1","1","yiwei_contrastive",9,"以为","yiwei",26576,14,"yiwei",NA,"correct",1,"constrained"
299,"condition1","1","yiwei_contrastive",10,"以为","yiwei",24326,15,"yiwei",NA,"correct",1,"constrained"
299,"condition1","1","juede_contrastive",15,"觉得","juede",16034,16,"juede",NA,"correct",1,"constrained"
299,"condition1","1","juede_unclear",120,"觉得","juede",9466,17,"juede",NA,"correct",1,"unconstrained"
299,"condition1","1","yiwei_unclear",102,"觉得","juede",16749,18,"yiwei",NA,"incorrect",0,"unconstrained"
299,"condition1","1","juede_contrastive",11,"觉得","juede",10075,20,"juede",NA,"correct",1,"constrained"
299,"condition1","2","yiwei_contrastive",1,"以为","yiwei",11459,22,"yiwei",NA,"correct",1,"constrained"
299,"condition1","2","yiwei_unclear",109,"以为","yiwei",13466,23,"yiwei",NA,"correct",1,"unconstrained"
299,"condition1","2","yiwei_contrastive",2,"以为","yiwei",16216,24,"yiwei",NA,"correct",1,"constrained"
299,"condition1","2","juede_contrastive",19,"觉得","juede",10058,25,"juede",NA,"correct",1,"constrained"
299,"condition1","2","yiwei_unclear",105,"以为","yiwei",11402,27,"yiwei",NA,"correct",1,"unconstrained"
299,"condition1","2","juede_unclear",116,"觉得","juede",12317,28,"juede",NA,"correct",1,"unconstrained"
299,"condition1","2","juede_unclear",117,"觉得","juede",12164,29,"juede",NA,"correct",1,"unconstrained"
299,"condition1","2","juede_contrastive",14,"觉得","juede",25311,30,"juede",NA,"correct",1,"constrained"
299,"condition1","3","juede_unclear",119,"觉得","juede",13851,31,"juede",NA,"correct",1,"unconstrained"
299,"condition1","3","juede_contrastive",18,"觉得","juede",9448,32,"juede",NA,"correct",1,"constrained"
299,"condition1","3","yiwei_contrastive",8,"以为","yiwei",21147,33,"yiwei",NA,"correct",1,"constrained"
299,"condition1","3","yiwei_contrastive",3,"以为","yiwei",9177,34,"yiwei",NA,"correct",1,"constrained"
299,"condition1","3","yiwei_unclear",101,"以为","yiwei",20520,35,"yiwei",NA,"correct",1,"unconstrained"
299,"condition1","3","juede_unclear",111,"觉得","juede",7413,36,"juede",NA,"correct",1,"unconstrained"
299,"condition1","3","juede_contrastive",12,"觉得","juede",7602,37,"juede",NA,"correct",1,"constrained"
299,"condition1","3","yiwei_unclear",103,"以为","yiwei",9219,39,"yiwei",NA,"correct",1,"unconstrained"
299,"condition1","4","yiwei_contrastive",4,"以为","yiwei",14431,42,"yiwei",NA,"correct",1,"constrained"
299,"condition1","4","juede_contrastive",16,"觉得","juede",9271,43,"juede",NA,"correct",1,"constrained"
299,"condition1","4","yiwei_contrastive",7,"以为","yiwei",27481,44,"yiwei",NA,"correct",1,"constrained"
299,"condition1","4","yiwei_unclear",106,"以为","yiwei",9534,45,"yiwei",NA,"correct",1,"unconstrained"
299,"condition1","4","juede_unclear",113,"觉得","juede",7585,47,"juede",NA,"correct",1,"unconstrained"
299,"condition1","4","juede_contrastive",20,"觉得","juede",13271,48,"juede",NA,"correct",1,"constrained"
299,"condition1","4","yiwei_unclear",107,"以为","yiwei",15470,49,"yiwei",NA,"correct",1,"unconstrained"
299,"condition1","4","juede_unclear",112,"觉得","juede",10924,50,"juede",NA,"correct",1,"unconstrained"
303,"condition1","0","yiwei_unclear",106,"以为","yiwei",18433,1,"yiwei",NA,"correct",1,"unconstrained"
303,"condition1","0","juede_unclear",114,"觉得","juede",20223,3,"juede",NA,"correct",1,"unconstrained"
303,"condition1","0","yiwei_unclear",104,"以为","yiwei",22230,4,"yiwei",NA,"correct",1,"unconstrained"
303,"condition1","0","juede_unclear",119,"觉得","juede",18026,5,"juede",NA,"correct",1,"unconstrained"
303,"condition1","0","yiwei_contrastive",7,"觉得","juede",11087,6,"yiwei",NA,"incorrect",0,"constrained"
303,"condition1","0","yiwei_contrastive",5,"以为","yiwei",11906,7,"yiwei",NA,"correct",1,"constrained"
303,"condition1","0","juede_contrastive",13,"觉得","juede",27009,9,"juede",NA,"correct",1,"constrained"
303,"condition1","0","juede_contrastive",15,"以为","yiwei",26612,10,"juede",NA,"incorrect",0,"constrained"
303,"condition1","1","yiwei_contrastive",10,"以为","yiwei",12907,11,"yiwei",NA,"correct",1,"constrained"
303,"condition1","1","yiwei_unclear",101,"以为","yiwei",14536,12,"yiwei",NA,"correct",1,"unconstrained"
303,"condition1","1","juede_unclear",111,"觉得","juede",11771,13,"juede",NA,"correct",1,"unconstrained"
303,"condition1","1","juede_contrastive",12,"觉得","juede",9752,15,"juede",NA,"correct",1,"constrained"
303,"condition1","1","yiwei_unclear",107,"以为","yiwei",7435,16,"yiwei",NA,"correct",1,"unconstrained"
303,"condition1","1","juede_unclear",118,"觉得","juede",12022,17,"juede",NA,"correct",1,"unconstrained"
303,"condition1","1","juede_contrastive",18,"以为","yiwei",15835,19,"juede",NA,"incorrect",0,"constrained"
303,"condition1","1","yiwei_contrastive",8,"以为","yiwei",29817,20,"yiwei",NA,"correct",1,"constrained"
303,"condition1","2","yiwei_contrastive",9,"以为","yiwei",29666,21,"yiwei",NA,"correct",1,"constrained"
303,"condition1","2","juede_unclear",120,"以为","yiwei",11842,22,"juede",NA,"incorrect",0,"unconstrained"
303,"condition1","2","yiwei_unclear",102,"以为","yiwei",32497,24,"yiwei",NA,"correct",1,"unconstrained"
303,"condition1","2","juede_unclear",113,"觉得","juede",8890,25,"juede",NA,"correct",1,"unconstrained"
303,"condition1","2","yiwei_contrastive",3,"以为","yiwei",11125,26,"yiwei",NA,"correct",1,"constrained"
303,"condition1","2","juede_contrastive",14,"觉得","juede",28201,27,"juede",NA,"correct",1,"constrained"
303,"condition1","2","yiwei_unclear",110,"以为","yiwei",12258,28,"yiwei",NA,"correct",1,"unconstrained"
303,"condition1","2","juede_contrastive",17,"觉得","juede",20425,29,"juede",NA,"correct",1,"constrained"
303,"condition1","3","juede_unclear",115,"觉得","juede",10997,32,"juede",NA,"correct",1,"unconstrained"
303,"condition1","3","juede_unclear",112,"觉得","juede",12433,33,"juede",NA,"correct",1,"unconstrained"
303,"condition1","3","yiwei_unclear",108,"觉得","juede",14716,34,"yiwei",NA,"incorrect",0,"unconstrained"
303,"condition1","3","yiwei_unclear",105,"以为","yiwei",21455,35,"yiwei",NA,"correct",1,"unconstrained"
303,"condition1","3","yiwei_contrastive",2,"以为","yiwei",143541,36,"yiwei",NA,"correct",1,"constrained"
303,"condition1","3","juede_contrastive",16,"觉得","juede",10320,37,"juede",NA,"correct",1,"constrained"
303,"condition1","3","yiwei_contrastive",6,"以为","yiwei",42178,39,"yiwei",NA,"correct",1,"constrained"
303,"condition1","3","juede_contrastive",11,"觉得","juede",6497,40,"juede",NA,"correct",1,"constrained"
303,"condition1","4","juede_unclear",117,"觉得","juede",10960,41,"juede",NA,"correct",1,"unconstrained"
303,"condition1","4","juede_contrastive",20,"觉得","juede",28781,42,"juede",NA,"correct",1,"constrained"
303,"condition1","4","juede_contrastive",19,"觉得","juede",8673,44,"juede",NA,"correct",1,"constrained"
303,"condition1","4","yiwei_contrastive",4,"以为","yiwei",5771,45,"yiwei",NA,"correct",1,"constrained"
303,"condition1","4","yiwei_unclear",103,"以为","yiwei",13305,46,"yiwei",NA,"correct",1,"unconstrained"
303,"condition1","4","yiwei_unclear",109,"以为","yiwei",94212,48,"yiwei",NA,"correct",1,"unconstrained"
303,"condition1","4","juede_unclear",116,"觉得","juede",12840,49,"juede",NA,"correct",1,"unconstrained"
303,"condition1","4","yiwei_contrastive",1,"以为","yiwei",6812,50,"yiwei",NA,"correct",1,"constrained"
290,"condition1","0","juede_unclear",120,"觉得","juede",29148,1,"juede",NA,"correct",1,"unconstrained"
290,"condition1","0","juede_unclear",112,"觉得","juede",9844,2,"juede",NA,"correct",1,"unconstrained"
290,"condition1","0","yiwei_contrastive",5,"以为","yiwei",16085,3,"yiwei",NA,"correct",1,"constrained"
290,"condition1","0","juede_contrastive",13,"觉得","juede",15063,4,"juede",NA,"correct",1,"constrained"
290,"condition1","0","yiwei_unclear",104,"以为","yiwei",7448,7,"yiwei",NA,"correct",1,"unconstrained"
290,"condition1","0","yiwei_contrastive",3,"以为","yiwei",8816,8,"yiwei",NA,"correct",1,"constrained"
290,"condition1","0","juede_contrastive",11,"觉得","juede",8840,9,"juede",NA,"correct",1,"constrained"
290,"condition1","0","yiwei_unclear",102,"觉得","juede",18427,10,"yiwei",NA,"incorrect",0,"unconstrained"
290,"condition1","1","juede_contrastive",20,"觉得","juede",141247,11,"juede",NA,"correct",1,"constrained"
290,"condition1","1","juede_unclear",116,"觉得","juede",8339,12,"juede",NA,"correct",1,"unconstrained"
290,"condition1","1","juede_contrastive",19,"觉得","juede",6382,13,"juede",NA,"correct",1,"constrained"
290,"condition1","1","yiwei_contrastive",6,"以为","yiwei",5578,14,"yiwei",NA,"correct",1,"constrained"
290,"condition1","1","juede_unclear",111,"觉得","juede",6854,15,"juede",NA,"correct",1,"unconstrained"
290,"condition1","1","yiwei_contrastive",2,"以为","yiwei",5725,16,"yiwei",NA,"correct",1,"constrained"
290,"condition1","1","yiwei_unclear",105,"以为","yiwei",12540,17,"yiwei",NA,"correct",1,"unconstrained"
290,"condition1","1","yiwei_unclear",110,"以为","yiwei",8754,20,"yiwei",NA,"correct",1,"unconstrained"
290,"condition1","2","juede_unclear",113,"觉得","juede",7764,21,"juede",NA,"correct",1,"unconstrained"
290,"condition1","2","yiwei_unclear",108,"觉得","juede",17616,22,"yiwei",NA,"incorrect",0,"unconstrained"
290,"condition1","2","yiwei_contrastive",7,"以为","yiwei",7292,24,"yiwei",NA,"correct",1,"constrained"
290,"condition1","2","yiwei_contrastive",1,"以为","yiwei",5940,26,"yiwei",NA,"correct",1,"constrained"
290,"condition1","2","juede_contrastive",16,"觉得","juede",11096,27,"juede",NA,"correct",1,"constrained"
290,"condition1","2","yiwei_unclear",107,"以为","yiwei",5815,28,"yiwei",NA,"correct",1,"unconstrained"
290,"condition1","2","juede_contrastive",15,"觉得","juede",8630,29,"juede",NA,"correct",1,"constrained"
290,"condition1","2","juede_unclear",114,"觉得","juede",9129,30,"juede",NA,"correct",1,"unconstrained"
290,"condition1","3","yiwei_contrastive",8,"以为","yiwei",21184,31,"yiwei",NA,"correct",1,"constrained"
290,"condition1","3","juede_contrastive",17,"觉得","juede",12811,32,"juede",NA,"correct",1,"constrained"
290,"condition1","3","yiwei_contrastive",9,"以为","yiwei",98358,34,"yiwei",NA,"correct",1,"constrained"
290,"condition1","3","yiwei_unclear",101,"以为","yiwei",9239,35,"yiwei",NA,"correct",1,"unconstrained"
290,"condition1","3","juede_unclear",115,"觉得","juede",8325,36,"juede",NA,"correct",1,"unconstrained"
290,"condition1","3","juede_unclear",118,"觉得","juede",40790,38,"juede",NA,"correct",1,"unconstrained"
290,"condition1","3","yiwei_unclear",109,"以为","yiwei",39572,39,"yiwei",NA,"correct",1,"unconstrained"
290,"condition1","3","juede_contrastive",18,"以为","yiwei",7500,40,"juede",NA,"incorrect",0,"constrained"
290,"condition1","4","juede_contrastive",12,"觉得","juede",7498,41,"juede",NA,"correct",1,"constrained"
290,"condition1","4","yiwei_contrastive",10,"以为","yiwei",38084,42,"yiwei",NA,"correct",1,"constrained"
290,"condition1","4","yiwei_unclear",103,"以为","yiwei",5185,43,"yiwei",NA,"correct",1,"unconstrained"
290,"condition1","4","yiwei_unclear",106,"以为","yiwei",63518,45,"yiwei",NA,"correct",1,"unconstrained"
290,"condition1","4","juede_unclear",117,"觉得","juede",8964,46,"juede",NA,"correct",1,"unconstrained"
290,"condition1","4","juede_contrastive",14,"觉得","juede",307467,47,"juede",NA,"correct",1,"constrained"
290,"condition1","4","yiwei_contrastive",4,"以为","yiwei",6094,48,"yiwei",NA,"correct",1,"constrained"
290,"condition1","4","juede_unclear",119,"觉得","juede",4911,49,"juede",NA,"correct",1,"unconstrained"
309,"condition1","0","juede_unclear",120,"觉得","juede",24921,1,"juede",NA,"correct",1,"unconstrained"
309,"condition1","0","yiwei_unclear",110,"以为","yiwei",25155,2,"yiwei",NA,"correct",1,"unconstrained"
309,"condition1","0","juede_contrastive",14,"觉得","juede",21839,3,"juede",NA,"correct",1,"constrained"
309,"condition1","0","yiwei_contrastive",7,"以为","yiwei",16690,4,"yiwei",NA,"correct",1,"constrained"
309,"condition1","0","yiwei_unclear",108,"觉得","juede",22042,6,"yiwei",NA,"incorrect",0,"unconstrained"
309,"condition1","0","juede_contrastive",12,"觉得","juede",7739,7,"juede",NA,"correct",1,"constrained"
309,"condition1","0","yiwei_contrastive",10,"以为","yiwei",10597,8,"yiwei",NA,"correct",1,"constrained"
309,"condition1","0","juede_unclear",115,"觉得","juede",17659,9,"juede",NA,"correct",1,"unconstrained"
309,"condition1","1","juede_unclear",117,"觉得","juede",12202,11,"juede",NA,"correct",1,"unconstrained"
309,"condition1","1","yiwei_contrastive",8,"觉得","juede",11533,13,"yiwei",NA,"incorrect",0,"constrained"
309,"condition1","1","yiwei_unclear",103,"以为","yiwei",16726,14,"yiwei",NA,"correct",1,"unconstrained"
309,"condition1","1","yiwei_unclear",104,"以为","yiwei",8901,16,"yiwei",NA,"correct",1,"unconstrained"
309,"condition1","1","juede_contrastive",11,"觉得","juede",13194,17,"juede",NA,"correct",1,"constrained"
309,"condition1","1","juede_contrastive",15,"觉得","juede",48059,18,"juede",NA,"correct",1,"constrained"
309,"condition1","1","juede_unclear",118,"觉得","juede",3660,19,"juede",NA,"correct",1,"unconstrained"
309,"condition1","1","yiwei_contrastive",2,"以为","yiwei",5176,20,"yiwei",NA,"correct",1,"constrained"
309,"condition1","2","juede_unclear",113,"觉得","juede",4240,22,"juede",NA,"correct",1,"unconstrained"
309,"condition1","2","yiwei_unclear",109,"以为","yiwei",2127,23,"yiwei",NA,"correct",1,"unconstrained"
309,"condition1","2","yiwei_contrastive",6,"以为","yiwei",8933,24,"yiwei",NA,"correct",1,"constrained"
309,"condition1","2","yiwei_contrastive",5,"以为","yiwei",8708,25,"yiwei",NA,"correct",1,"constrained"
309,"condition1","2","juede_contrastive",19,"觉得","juede",4689,27,"juede",NA,"correct",1,"constrained"
309,"condition1","2","yiwei_unclear",106,"以为","yiwei",18977,28,"yiwei",NA,"correct",1,"unconstrained"
309,"condition1","2","juede_contrastive",20,"觉得","juede",4926,29,"juede",NA,"correct",1,"constrained"
309,"condition1","2","juede_unclear",112,"觉得","juede",12583,30,"juede",NA,"correct",1,"unconstrained"
309,"condition1","3","yiwei_contrastive",9,"以为","yiwei",17670,31,"yiwei",NA,"correct",1,"constrained"
309,"condition1","3","yiwei_unclear",107,"以为","yiwei",9975,33,"yiwei",NA,"correct",1,"unconstrained"
309,"condition1","3","yiwei_unclear",101,"觉得","juede",5460,34,"yiwei",NA,"incorrect",0,"unconstrained"
309,"condition1","3","yiwei_contrastive",1,"以为","yiwei",3813,35,"yiwei",NA,"correct",1,"constrained"
309,"condition1","3","juede_unclear",114,"觉得","juede",7468,37,"juede",NA,"correct",1,"unconstrained"
309,"condition1","3","juede_unclear",116,"觉得","juede",8842,38,"juede",NA,"correct",1,"unconstrained"
309,"condition1","3","juede_contrastive",16,"觉得","juede",47712,39,"juede",NA,"correct",1,"constrained"
309,"condition1","3","juede_contrastive",17,"觉得","juede",10372,40,"juede",NA,"correct",1,"constrained"
309,"condition1","4","yiwei_contrastive",3,"以为","yiwei",5355,42,"yiwei",NA,"correct",1,"constrained"
309,"condition1","4","juede_unclear",119,"觉得","juede",3774,43,"juede",NA,"correct",1,"unconstrained"
309,"condition1","4","juede_contrastive",18,"觉得","juede",16014,44,"juede",NA,"correct",1,"constrained"
309,"condition1","4","yiwei_unclear",105,"以为","yiwei",15580,45,"yiwei",NA,"correct",1,"unconstrained"
309,"condition1","4","yiwei_unclear",102,"觉得","juede",10442,47,"yiwei",NA,"incorrect",0,"unconstrained"
309,"condition1","4","yiwei_contrastive",4,"以为","yiwei",2452,48,"yiwei",NA,"correct",1,"constrained"
309,"condition1","4","juede_unclear",111,"觉得","juede",2613,49,"juede",NA,"correct",1,"unconstrained"
309,"condition1","4","juede_contrastive",13,"觉得","juede",8887,50,"juede",NA,"correct",1,"constrained"
300,"condition1","0","yiwei_unclear",102,"以为","yiwei",31948,1,"yiwei",NA,"correct",1,"unconstrained"
300,"condition1","0","juede_contrastive",12,"觉得","juede",18887,2,"juede",NA,"correct",1,"constrained"
300,"condition1","0","yiwei_contrastive",3,"以为","yiwei",22881,3,"yiwei",NA,"correct",1,"constrained"
300,"condition1","0","juede_unclear",119,"觉得","juede",26693,5,"juede",NA,"correct",1,"unconstrained"
300,"condition1","0","yiwei_unclear",103,"以为","yiwei",16615,6,"yiwei",NA,"correct",1,"unconstrained"
300,"condition1","0","juede_unclear",117,"觉得","juede",36046,7,"juede",NA,"correct",1,"unconstrained"
300,"condition1","0","yiwei_contrastive",4,"以为","yiwei",17142,9,"yiwei",NA,"correct",1,"constrained"
300,"condition1","0","juede_contrastive",13,"觉得","juede",19440,10,"juede",NA,"correct",1,"constrained"
300,"condition1","1","yiwei_contrastive",10,"以为","yiwei",13724,11,"yiwei",NA,"correct",1,"constrained"
300,"condition1","1","yiwei_contrastive",2,"以为","yiwei",13921,13,"yiwei",NA,"correct",1,"constrained"
300,"condition1","1","yiwei_unclear",101,"以为","yiwei",19331,14,"yiwei",NA,"correct",1,"unconstrained"
300,"condition1","1","yiwei_unclear",110,"以为","yiwei",25145,16,"yiwei",NA,"correct",1,"unconstrained"
300,"condition1","1","juede_unclear",120,"觉得","juede",16848,17,"juede",NA,"correct",1,"unconstrained"
300,"condition1","1","juede_contrastive",18,"以为","yiwei",20413,18,"juede",NA,"incorrect",0,"constrained"
300,"condition1","1","juede_unclear",111,"觉得","juede",14764,19,"juede",NA,"correct",1,"unconstrained"
300,"condition1","1","juede_contrastive",14,"觉得","juede",16257,20,"juede",NA,"correct",1,"constrained"
300,"condition1","2","juede_contrastive",11,"觉得","juede",15563,21,"juede",NA,"correct",1,"constrained"
300,"condition1","2","juede_unclear",115,"觉得","juede",19734,22,"juede",NA,"correct",1,"unconstrained"
300,"condition1","2","yiwei_unclear",109,"以为","yiwei",27071,23,"yiwei",NA,"correct",1,"unconstrained"
300,"condition1","2","juede_unclear",114,"觉得","juede",18338,24,"juede",NA,"correct",1,"unconstrained"
300,"condition1","2","yiwei_contrastive",9,"以为","yiwei",20153,25,"yiwei",NA,"correct",1,"constrained"
300,"condition1","2","yiwei_contrastive",6,"以为","yiwei",8594,28,"yiwei",NA,"correct",1,"constrained"
300,"condition1","2","juede_contrastive",17,"觉得","juede",13767,29,"juede",NA,"correct",1,"constrained"
300,"condition1","2","yiwei_unclear",105,"以为","yiwei",15908,30,"yiwei",NA,"correct",1,"unconstrained"
300,"condition1","3","yiwei_unclear",108,"觉得","juede",23957,31,"yiwei",NA,"incorrect",0,"unconstrained"
300,"condition1","3","yiwei_unclear",106,"以为","yiwei",8429,33,"yiwei",NA,"correct",1,"unconstrained"
300,"condition1","3","juede_unclear",112,"觉得","juede",12939,34,"juede",NA,"correct",1,"unconstrained"
300,"condition1","3","yiwei_contrastive",1,"觉得","juede",12541,35,"yiwei",NA,"incorrect",0,"constrained"
300,"condition1","3","juede_contrastive",15,"觉得","juede",19750,36,"juede",NA,"correct",1,"constrained"
