workerid,proliferate.condition,block_id,condition,item_id,response,rt,trial_num,verb,error,answer,response_correct,response_clean,response_type,response_num,discourse_type
508,condition1,4,juede_contrastive,12,觉得,4941,43,juede,NA,NA,NA,juede,non-belief,1,constrained
508,condition1,4,yiwei_unclear,109,逼,12852,44,yiwei,NA,NA,NA,other,other,0,unconstrained
508,condition1,4,juede_unclear,113,觉得,3939,46,juede,NA,NA,NA,juede,non-belief,1,unconstrained
508,condition1,4,yiwei_unclear,110,因以为,14045,47,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
508,condition1,4,yiwei_contrastive,8,觉得,9543,48,yiwei,NA,NA,NA,juede,non-belief,0,constrained
508,condition1,4,juede_contrastive,17,以为,6325,50,juede,NA,NA,NA,yiwei,contra,0,constrained
454,condition1,0,juede_contrastive,14,还,26601,1,juede,NA,NA,NA,other,other,0,constrained
454,condition1,0,yiwei_contrastive,9,还,6291,2,yiwei,NA,NA,NA,other,other,0,constrained
454,condition1,0,juede_unclear,112,认为,32422,3,juede,NA,NA,NA,other,non-belief,0,unconstrained
454,condition1,0,yiwei_unclear,105,以为,22408,5,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
454,condition1,0,juede_contrastive,18,想象,19635,6,juede,NA,NA,NA,other,non-other,0,constrained
454,condition1,0,yiwei_contrastive,1,认为,16909,7,yiwei,NA,NA,NA,other,non-belief,0,constrained
454,condition1,0,yiwei_unclear,103,以为,24601,9,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
454,condition1,0,juede_unclear,115,以为,11410,10,juede,NA,NA,NA,yiwei,contra,0,unconstrained
454,condition1,1,yiwei_contrastive,10,还,13558,11,yiwei,NA,NA,NA,other,other,0,constrained
454,condition1,1,yiwei_contrastive,2,以为,9926,12,yiwei,NA,NA,NA,yiwei,contra,1,constrained
454,condition1,1,juede_contrastive,16,以为,16506,15,juede,NA,NA,NA,yiwei,contra,0,constrained
454,condition1,1,yiwei_unclear,106,想象,19024,16,yiwei,NA,NA,NA,other,non-other,0,unconstrained
454,condition1,1,juede_contrastive,11,还是,8333,17,juede,NA,NA,NA,other,other,0,constrained
454,condition1,1,juede_unclear,114,以为,21310,18,juede,NA,NA,NA,yiwei,contra,0,unconstrained
454,condition1,1,yiwei_unclear,107,以为,10260,19,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
454,condition1,1,juede_unclear,111,认为,6901,20,juede,NA,NA,NA,other,non-belief,0,unconstrained
454,condition1,2,juede_unclear,120,以为,18905,22,juede,NA,NA,NA,yiwei,contra,0,unconstrained
454,condition1,2,yiwei_contrastive,4,以为,10453,23,yiwei,NA,NA,NA,yiwei,contra,1,constrained
454,condition1,2,yiwei_unclear,108,承担,45866,24,yiwei,NA,NA,NA,other,other,0,unconstrained
454,condition1,2,juede_contrastive,17,认为,23561,25,juede,NA,NA,NA,other,non-belief,0,constrained
454,condition1,2,yiwei_unclear,102,想象,15936,26,yiwei,NA,NA,NA,other,non-other,0,unconstrained
454,condition1,2,yiwei_contrastive,8,以为,25051,27,yiwei,NA,NA,NA,yiwei,contra,1,constrained
454,condition1,2,juede_unclear,117,放,12582,28,juede,NA,NA,NA,other,other,0,unconstrained
454,condition1,2,juede_contrastive,13,以为,10890,29,juede,NA,NA,NA,yiwei,contra,0,constrained
454,condition1,3,juede_unclear,119,以为,82869,32,juede,NA,NA,NA,yiwei,contra,0,unconstrained
454,condition1,3,yiwei_unclear,110,认为,10444,33,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
454,condition1,3,juede_unclear,113,认为,6102,34,juede,NA,NA,NA,other,non-belief,0,unconstrained
454,condition1,3,yiwei_contrastive,5,以为,10858,36,yiwei,NA,NA,NA,yiwei,contra,1,constrained
454,condition1,3,yiwei_contrastive,7,认为,20802,37,yiwei,NA,NA,NA,other,non-belief,0,constrained
454,condition1,3,yiwei_unclear,101,认为,7139,38,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
454,condition1,3,juede_contrastive,20,以为,13551,39,juede,NA,NA,NA,yiwei,contra,0,constrained
454,condition1,3,juede_contrastive,15,想象,13424,40,juede,NA,NA,NA,other,non-other,0,constrained
454,condition1,4,juede_unclear,118,认为,8789,41,juede,NA,NA,NA,other,non-belief,0,unconstrained
454,condition1,4,yiwei_contrastive,3,认为,16145,42,yiwei,NA,NA,NA,other,non-belief,0,constrained
454,condition1,4,juede_contrastive,12,想象,13113,43,juede,NA,NA,NA,other,non-other,0,constrained
454,condition1,4,yiwei_contrastive,6,以为,6017,44,yiwei,NA,NA,NA,yiwei,contra,1,constrained
454,condition1,4,yiwei_unclear,104,看,28664,45,yiwei,NA,NA,NA,other,non-other,0,unconstrained
454,condition1,4,juede_contrastive,19,是,7932,46,juede,NA,NA,NA,other,other,0,constrained
454,condition1,4,juede_unclear,116,不认识,12679,47,juede,NA,NA,NA,other,other,0,unconstrained
454,condition1,4,yiwei_unclear,109,以为,6022,50,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
517,condition1,0,yiwei_unclear,104,让,18298,1,yiwei,NA,NA,NA,other,other,0,unconstrained
517,condition1,0,juede_contrastive,20,看,20892,2,juede,NA,NA,NA,other,non-other,0,constrained
517,condition1,0,juede_unclear,112,说,21163,3,juede,NA,NA,NA,other,non-say,0,unconstrained
517,condition1,0,yiwei_contrastive,5,发现,18626,4,yiwei,NA,NA,NA,other,factive-other,0,constrained
517,condition1,0,yiwei_contrastive,1,知道,15232,5,yiwei,NA,NA,NA,other,factive-belief,0,constrained
517,condition1,0,yiwei_unclear,108,犯错,19999,7,yiwei,NA,NA,NA,other,other,0,unconstrained
517,condition1,0,juede_contrastive,15,看,8521,8,juede,NA,NA,NA,other,non-other,0,constrained
517,condition1,0,juede_unclear,116,见过,20647,9,juede,NA,NA,NA,other,other,0,unconstrained
517,condition1,1,juede_contrastive,16,选的,101931,12,juede,NA,NA,NA,other,other,0,constrained
517,condition1,1,juede_unclear,120,站在,6239,13,juede,NA,NA,NA,other,other,0,unconstrained
517,condition1,1,yiwei_unclear,102,喊道,13890,14,yiwei,NA,NA,NA,other,non-say,0,unconstrained
517,condition1,1,yiwei_unclear,110,听说,13483,15,yiwei,NA,NA,NA,other,non-say,0,unconstrained
517,condition1,1,juede_contrastive,11,瞧,18361,16,juede,NA,NA,NA,other,other,0,constrained
517,condition1,1,juede_unclear,111,认为,7908,17,juede,NA,NA,NA,other,non-belief,0,unconstrained
517,condition1,1,yiwei_contrastive,9,相信,4184,18,yiwei,NA,NA,NA,other,non-belief,0,constrained
517,condition1,1,yiwei_contrastive,8,确认,4116,20,yiwei,NA,NA,NA,other,other,0,constrained
517,condition1,2,yiwei_unclear,101,以为,8828,22,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
517,condition1,2,yiwei_contrastive,10,确定,31287,23,yiwei,NA,NA,NA,other,other,0,constrained
517,condition1,2,yiwei_contrastive,4,写下,60086,25,yiwei,NA,NA,NA,other,other,0,constrained
517,condition1,2,juede_unclear,113,觉得,4790,26,juede,NA,NA,NA,juede,non-belief,1,unconstrained
517,condition1,2,juede_contrastive,14,记得,6128,27,juede,NA,NA,NA,other,other,0,constrained
517,condition1,2,juede_unclear,118,猜测,17343,28,juede,NA,NA,NA,other,non-belief,0,unconstrained
517,condition1,2,yiwei_unclear,103,说,91472,29,yiwei,NA,NA,NA,other,non-say,0,unconstrained
517,condition1,2,juede_contrastive,19,跳起来,123078,30,juede,NA,NA,NA,other,other,0,constrained
517,condition1,3,juede_unclear,115,知道,9860,31,juede,NA,NA,NA,other,factive-belief,0,unconstrained
517,condition1,3,yiwei_contrastive,7,确认,11577,33,yiwei,NA,NA,NA,other,other,0,constrained
517,condition1,3,yiwei_unclear,109,允许,16113,34,yiwei,NA,NA,NA,other,other,0,unconstrained
517,condition1,3,juede_unclear,119,抱着,9701,35,juede,NA,NA,NA,other,other,0,unconstrained
517,condition1,3,yiwei_unclear,107,以为,7523,36,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
517,condition1,3,yiwei_contrastive,2,以为,19082,37,yiwei,NA,NA,NA,yiwei,contra,1,constrained
517,condition1,3,juede_contrastive,18,听说,24070,39,juede,NA,NA,NA,other,non-say,0,constrained
517,condition1,3,juede_contrastive,17,看,14251,40,juede,NA,NA,NA,other,non-other,0,constrained
517,condition1,4,juede_contrastive,13,看,8995,41,juede,NA,NA,NA,other,non-other,0,constrained
517,condition1,4,yiwei_contrastive,6,猜,7215,42,yiwei,NA,NA,NA,other,non-belief,0,constrained
517,condition1,4,yiwei_contrastive,3,想,6356,44,yiwei,NA,NA,NA,other,ambiguous want,0,constrained
517,condition1,4,yiwei_unclear,106,记得,22638,46,yiwei,NA,NA,NA,other,other,0,unconstrained
517,condition1,4,yiwei_unclear,105,想,19870,47,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
517,condition1,4,juede_unclear,117,放,4285,48,juede,NA,NA,NA,other,other,0,unconstrained
517,condition1,4,juede_unclear,114,看,17972,49,juede,NA,NA,NA,other,non-other,0,unconstrained
517,condition1,4,juede_contrastive,12,觉得,4730,50,juede,NA,NA,NA,juede,non-belief,1,constrained
523,condition1,0,yiwei_contrastive,10,看,30302,1,yiwei,NA,NA,NA,other,non-other,0,constrained
523,condition1,0,juede_contrastive,14,觉得,64892,2,juede,NA,NA,NA,juede,non-belief,1,constrained
523,condition1,0,yiwei_unclear,108,认为,23549,4,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
523,condition1,0,yiwei_unclear,109,看着,11650,5,yiwei,NA,NA,NA,other,non-other,0,unconstrained
523,condition1,0,yiwei_contrastive,1,觉得,56301,6,yiwei,NA,NA,NA,juede,non-belief,0,constrained
523,condition1,0,juede_unclear,120,站,7421,7,juede,NA,NA,NA,other,other,0,unconstrained
523,condition1,0,juede_unclear,111,觉得,4128,9,juede,NA,NA,NA,juede,non-belief,1,unconstrained
523,condition1,0,juede_contrastive,16,觉得,12686,10,juede,NA,NA,NA,juede,non-belief,1,constrained
523,condition1,1,yiwei_contrastive,2,看,4069,11,yiwei,NA,NA,NA,other,non-other,0,constrained
523,condition1,1,yiwei_unclear,104,快看,129463,13,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
523,condition1,1,yiwei_unclear,106,看见,20934,14,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
523,condition1,1,yiwei_contrastive,6,以为,11337,15,yiwei,NA,NA,NA,yiwei,contra,1,constrained
523,condition1,1,juede_contrastive,11,看,5544,16,juede,NA,NA,NA,other,non-other,0,constrained
523,condition1,1,juede_unclear,117,以为,9469,17,juede,NA,NA,NA,yiwei,contra,0,unconstrained
523,condition1,1,juede_contrastive,19,觉得,14019,18,juede,NA,NA,NA,juede,non-belief,1,constrained
523,condition1,1,juede_unclear,115,觉得,5947,20,juede,NA,NA,NA,juede,non-belief,1,unconstrained
523,condition1,2,yiwei_unclear,102,看见,9739,21,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
523,condition1,2,juede_contrastive,20,住的,21016,22,juede,NA,NA,NA,other,other,0,constrained
523,condition1,2,yiwei_contrastive,8,觉得,11469,23,yiwei,NA,NA,NA,juede,non-belief,0,constrained
523,condition1,2,juede_unclear,112,发现,4033,24,juede,NA,NA,NA,other,factive-other,0,unconstrained
523,condition1,2,yiwei_unclear,107,觉得,7239,25,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
523,condition1,2,juede_contrastive,18,怕,17019,28,juede,NA,NA,NA,other,non-emotion,0,constrained
523,condition1,2,yiwei_contrastive,4,觉得,3635,29,yiwei,NA,NA,NA,juede,non-belief,0,constrained
523,condition1,2,juede_unclear,116,觉得,10434,30,juede,NA,NA,NA,juede,non-belief,1,unconstrained
523,condition1,3,yiwei_unclear,103,以为,6085,31,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
523,condition1,3,yiwei_contrastive,3,想,10840,33,yiwei,NA,NA,NA,other,ambiguous want,0,constrained
523,condition1,3,juede_unclear,114,怕,29154,35,juede,NA,NA,NA,other,non-emotion,0,unconstrained
523,condition1,3,yiwei_contrastive,5,感觉,6852,36,yiwei,NA,NA,NA,other,non-belief,0,constrained
523,condition1,3,juede_contrastive,13,喜欢的,40630,37,juede,NA,NA,NA,other,other,0,constrained
523,condition1,3,yiwei_unclear,105,以为,13916,38,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
523,condition1,3,juede_contrastive,17,看,41280,39,juede,NA,NA,NA,other,non-other,0,constrained
523,condition1,3,juede_unclear,119,觉得,5636,40,juede,NA,NA,NA,juede,non-belief,1,unconstrained
523,condition1,4,juede_contrastive,15,看,16721,41,juede,NA,NA,NA,other,non-other,0,constrained
523,condition1,4,juede_contrastive,12,觉得,6143,42,juede,NA,NA,NA,juede,non-belief,1,constrained
523,condition1,4,yiwei_contrastive,7,觉得,9349,44,yiwei,NA,NA,NA,juede,non-belief,0,constrained
523,condition1,4,juede_unclear,113,认为,4271,45,juede,NA,NA,NA,other,non-belief,0,unconstrained
523,condition1,4,yiwei_unclear,110,感觉,8364,46,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
523,condition1,4,yiwei_contrastive,9,觉得,4883,47,yiwei,NA,NA,NA,juede,non-belief,0,constrained
523,condition1,4,juede_unclear,118,觉得,5114,48,juede,NA,NA,NA,juede,non-belief,1,unconstrained
523,condition1,4,yiwei_unclear,101,以为,3961,49,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
448,condition1,0,yiwei_unclear,104,注意,13334,3,yiwei,NA,NA,NA,other,other,0,unconstrained
448,condition1,0,yiwei_contrastive,1,說,9746,4,yiwei,NA,NA,NA,other,non-say,0,constrained
448,condition1,0,juede_contrastive,15,說,42910,5,juede,NA,NA,NA,other,non-say,0,constrained
448,condition1,0,juede_unclear,116,想,5951,6,juede,NA,NA,NA,other,non-belief,0,unconstrained
448,condition1,0,yiwei_contrastive,10,想,37130,7,yiwei,NA,NA,NA,other,ambiguous want,0,constrained
448,condition1,0,yiwei_unclear,106,留,10745,8,yiwei,NA,NA,NA,other,other,0,unconstrained
448,condition1,0,juede_unclear,119,認為,7835,9,juede,NA,NA,NA,other,non-belief,0,unconstrained
448,condition1,0,juede_contrastive,16,認為,6735,10,juede,NA,NA,NA,other,non-belief,0,constrained
448,condition1,1,juede_contrastive,19,長,11446,11,juede,NA,NA,NA,other,other,0,constrained
448,condition1,1,juede_contrastive,12,建的,5525,12,juede,NA,NA,NA,other,other,0,constrained
448,condition1,1,juede_unclear,118,認為,3805,13,juede,NA,NA,NA,other,non-belief,0,unconstrained
448,condition1,1,yiwei_unclear,102,認為,3684,14,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
448,condition1,1,yiwei_contrastive,5,想,5836,15,yiwei,NA,NA,NA,other,ambiguous want,0,constrained
448,condition1,1,yiwei_unclear,105,認為,15354,16,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
448,condition1,1,yiwei_contrastive,6,說,5596,17,yiwei,NA,NA,NA,other,non-say,0,constrained
448,condition1,1,juede_unclear,120,站,4611,18,juede,NA,NA,NA,other,other,0,unconstrained
448,condition1,2,juede_contrastive,17,幻想,4965,21,juede,NA,NA,NA,other,non-other,0,constrained
448,condition1,2,juede_unclear,112,強調,11152,22,juede,NA,NA,NA,other,non-say,0,unconstrained
448,condition1,2,yiwei_contrastive,2,認為,4097,23,yiwei,NA,NA,NA,other,non-belief,0,constrained
448,condition1,2,yiwei_unclear,103,想,5941,24,yiwei,NA,NA,NA,other,ambiguous want,0,unconstrained
448,condition1,2,yiwei_unclear,107,說,18089,25,yiwei,NA,NA,NA,other,non-say,0,unconstrained
448,condition1,2,yiwei_contrastive,4,認為,2902,26,yiwei,NA,NA,NA,other,non-belief,0,constrained
448,condition1,2,juede_contrastive,13,買的,7584,27,juede,NA,NA,NA,other,other,0,constrained
448,condition1,2,juede_unclear,111,認為,3117,29,juede,NA,NA,NA,other,non-belief,0,unconstrained
448,condition1,3,juede_contrastive,18,幻想,4320,31,juede,NA,NA,NA,other,non-other,0,constrained
448,condition1,3,yiwei_contrastive,8,認為,3529,32,yiwei,NA,NA,NA,other,non-belief,0,constrained
448,condition1,3,juede_unclear,113,認為,2575,33,juede,NA,NA,NA,other,non-belief,0,unconstrained
448,condition1,3,yiwei_unclear,101,認為,4763,34,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
448,condition1,3,juede_unclear,117,放,3169,36,juede,NA,NA,NA,other,other,0,unconstrained
448,condition1,3,yiwei_unclear,110,認為,7340,37,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
448,condition1,3,juede_contrastive,11,戴,13723,39,juede,NA,NA,NA,other,other,0,constrained
448,condition1,3,yiwei_contrastive,3,猜,7700,40,yiwei,NA,NA,NA,other,non-belief,0,constrained
448,condition1,4,juede_contrastive,14,認為,6159,41,juede,NA,NA,NA,other,non-belief,0,constrained
448,condition1,4,juede_contrastive,20,說,5015,42,juede,NA,NA,NA,other,non-say,0,constrained
448,condition1,4,yiwei_contrastive,7,想,5747,43,yiwei,NA,NA,NA,other,ambiguous want,0,constrained
448,condition1,4,juede_unclear,114,看,5322,44,juede,NA,NA,NA,other,non-other,0,unconstrained
448,condition1,4,yiwei_unclear,108,想,7863,46,yiwei,NA,NA,NA,other,ambiguous want,0,unconstrained
448,condition1,4,yiwei_contrastive,9,認為,3051,48,yiwei,NA,NA,NA,other,non-belief,0,constrained
448,condition1,4,yiwei_unclear,109,認為,3871,49,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
448,condition1,4,juede_unclear,115,認為,68728,50,juede,NA,NA,NA,other,non-belief,0,unconstrained
489,condition1,0,juede_unclear,114,怕,33370,2,juede,NA,NA,NA,other,non-emotion,0,unconstrained
489,condition1,0,juede_contrastive,15,看,7035,3,juede,NA,NA,NA,other,non-other,0,constrained
489,condition1,0,juede_unclear,120,怕,23503,4,juede,NA,NA,NA,other,non-emotion,0,unconstrained
489,condition1,0,yiwei_unclear,101,怕,16095,5,yiwei,NA,NA,NA,other,non-emotion,0,unconstrained
489,condition1,0,yiwei_unclear,109,趕,6195,6,yiwei,NA,NA,NA,other,other,0,unconstrained
489,condition1,0,yiwei_contrastive,5,看,42148,8,yiwei,NA,NA,NA,other,non-other,0,constrained
489,condition1,0,yiwei_contrastive,2,怕,3772,9,yiwei,NA,NA,NA,other,non-emotion,0,constrained
489,condition1,0,juede_contrastive,14,猜,13053,10,juede,NA,NA,NA,other,non-belief,0,constrained
489,condition1,1,juede_contrastive,12,覺得,4998,11,juede,NA,NA,NA,juede,non-belief,1,constrained
489,condition1,1,yiwei_contrastive,1,覺得,27460,13,yiwei,NA,NA,NA,juede,non-belief,0,constrained
489,condition1,1,juede_contrastive,20,看,10602,14,juede,NA,NA,NA,other,non-other,0,constrained
489,condition1,1,yiwei_unclear,105,想要,16553,15,yiwei,NA,NA,NA,other,desire,0,unconstrained
489,condition1,1,yiwei_unclear,110,猜,5678,16,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
489,condition1,1,juede_unclear,112,想,7894,17,juede,NA,NA,NA,other,ambiguous want,0,unconstrained
489,condition1,1,yiwei_contrastive,6,覺得,4553,18,yiwei,NA,NA,NA,juede,non-belief,0,constrained
489,condition1,1,juede_unclear,118,認為,6500,19,juede,NA,NA,NA,other,non-belief,0,unconstrained
489,condition1,2,juede_unclear,117,放,8247,23,juede,NA,NA,NA,other,other,0,unconstrained
489,condition1,2,yiwei_unclear,108,認定,121739,24,yiwei,NA,NA,NA,other,other,0,unconstrained
489,condition1,2,yiwei_contrastive,7,覺得,4869,25,yiwei,NA,NA,NA,juede,non-belief,0,constrained
489,condition1,2,juede_contrastive,19,覺得,6945,26,juede,NA,NA,NA,juede,non-belief,1,constrained
489,condition1,2,yiwei_unclear,104,當,8119,27,yiwei,NA,NA,NA,other,contra,0,unconstrained
489,condition1,2,juede_contrastive,18,害怕,14763,28,juede,NA,NA,NA,other,non-emotion,0,constrained
489,condition1,2,juede_unclear,113,覺得,4018,29,juede,NA,NA,NA,juede,non-belief,1,unconstrained
489,condition1,2,yiwei_contrastive,10,以為,14310,30,yiwei,NA,NA,NA,yiwei,contra,1,constrained
489,condition1,3,juede_unclear,119,疼愛,12602,31,juede,NA,NA,NA,other,other,0,unconstrained
489,condition1,3,yiwei_unclear,107,以為,4829,32,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
489,condition1,3,juede_contrastive,13,買,35901,33,juede,NA,NA,NA,other,other,0,constrained
489,condition1,3,juede_unclear,115,覺得,16687,34,juede,NA,NA,NA,juede,non-belief,1,unconstrained
489,condition1,3,juede_contrastive,11,買,16173,35,juede,NA,NA,NA,other,other,0,constrained
489,condition1,3,yiwei_contrastive,8,看,7212,36,yiwei,NA,NA,NA,other,non-other,0,constrained
489,condition1,3,yiwei_contrastive,3,決定,18350,38,yiwei,NA,NA,NA,other,other,0,constrained
489,condition1,3,yiwei_unclear,106,剩,14971,39,yiwei,NA,NA,NA,other,other,0,unconstrained
489,condition1,4,juede_unclear,116,認,8830,42,juede,NA,NA,NA,other,other,0,unconstrained
489,condition1,4,yiwei_contrastive,4,敬,25736,43,yiwei,NA,NA,NA,other,other,0,constrained
489,condition1,4,juede_contrastive,16,記得,6949,44,juede,NA,NA,NA,other,other,0,constrained
489,condition1,4,yiwei_unclear,102,怕,9139,45,yiwei,NA,NA,NA,other,non-emotion,0,unconstrained
489,condition1,4,yiwei_contrastive,9,想,3562,46,yiwei,NA,NA,NA,other,ambiguous want,0,constrained
489,condition1,4,yiwei_unclear,103,想,31046,48,yiwei,NA,NA,NA,other,ambiguous want,0,unconstrained
489,condition1,4,juede_contrastive,17,以為,4334,49,juede,NA,NA,NA,yiwei,contra,0,constrained
489,condition1,4,juede_unclear,111,覺得,4410,50,juede,NA,NA,NA,juede,non-belief,1,unconstrained
463,condition1,0,yiwei_unclear,101,说,6338,1,yiwei,NA,NA,NA,other,non-say,0,unconstrained
463,condition1,0,juede_unclear,111,知道,4530,3,juede,NA,NA,NA,other,factive-belief,0,unconstrained
463,condition1,0,juede_contrastive,11,买,9586,4,juede,NA,NA,NA,other,other,0,constrained
463,condition1,0,yiwei_contrastive,5,以为,6501,5,yiwei,NA,NA,NA,yiwei,contra,1,constrained
463,condition1,0,juede_unclear,114,怕,8939,7,juede,NA,NA,NA,other,non-emotion,0,unconstrained
463,condition1,0,yiwei_unclear,109,知道,4022,8,yiwei,NA,NA,NA,other,factive-belief,0,unconstrained
463,condition1,0,juede_contrastive,20,不知道,25041,9,juede,NA,NA,NA,other,factive-belief,0,constrained
463,condition1,0,yiwei_contrastive,4,以为,6359,10,yiwei,NA,NA,NA,yiwei,contra,1,constrained
463,condition1,1,yiwei_unclear,105,以为,9459,11,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
463,condition1,1,juede_unclear,116,觉得,6359,13,juede,NA,NA,NA,juede,non-belief,1,unconstrained
463,condition1,1,juede_unclear,115,认为,6743,15,juede,NA,NA,NA,other,non-belief,0,unconstrained
463,condition1,1,yiwei_unclear,103,以为,5288,16,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
463,condition1,1,yiwei_contrastive,6,猜,6561,17,yiwei,NA,NA,NA,other,non-belief,0,constrained
463,condition1,1,juede_contrastive,15,买的,11348,18,juede,NA,NA,NA,other,other,0,constrained
463,condition1,1,juede_contrastive,17,不,7088,19,juede,NA,NA,NA,other,other,0,constrained
463,condition1,1,yiwei_contrastive,9,猜,4627,20,yiwei,NA,NA,NA,other,non-belief,0,constrained
463,condition1,2,juede_contrastive,13,不,7643,21,juede,NA,NA,NA,other,other,0,constrained
463,condition1,2,juede_unclear,119,看,7665,22,juede,NA,NA,NA,other,non-other,0,unconstrained
463,condition1,2,yiwei_contrastive,10,猜,6105,23,yiwei,NA,NA,NA,other,non-belief,0,constrained
463,condition1,2,juede_contrastive,18,说,5602,24,juede,NA,NA,NA,other,non-say,0,constrained
463,condition1,2,juede_unclear,117,藏,5326,25,juede,NA,NA,NA,other,other,0,unconstrained
463,condition1,2,yiwei_unclear,110,担心,8557,26,yiwei,NA,NA,NA,other,non-emotion,0,unconstrained
463,condition1,2,yiwei_contrastive,1,知道,3811,28,yiwei,NA,NA,NA,other,factive-belief,0,constrained
463,condition1,2,yiwei_unclear,102,说,3509,30,yiwei,NA,NA,NA,other,non-say,0,unconstrained
463,condition1,3,yiwei_contrastive,8,说,5310,31,yiwei,NA,NA,NA,other,non-say,0,constrained
463,condition1,3,juede_unclear,118,认为,5325,32,juede,NA,NA,NA,other,non-belief,0,unconstrained
463,condition1,3,yiwei_unclear,107,说,4283,33,yiwei,NA,NA,NA,other,non-say,0,unconstrained
463,condition1,3,juede_contrastive,19,觉得,12946,35,juede,NA,NA,NA,juede,non-belief,1,constrained
463,condition1,3,juede_contrastive,16,觉得,8522,36,juede,NA,NA,NA,juede,non-belief,1,constrained
463,condition1,3,yiwei_unclear,106,知道,10077,37,yiwei,NA,NA,NA,other,factive-belief,0,unconstrained
463,condition1,3,juede_unclear,112,发现,5595,38,juede,NA,NA,NA,other,factive-other,0,unconstrained
463,condition1,3,yiwei_contrastive,3,说,7080,40,yiwei,NA,NA,NA,other,non-say,0,constrained
463,condition1,4,juede_contrastive,14,说,8310,41,juede,NA,NA,NA,other,non-say,0,constrained
463,condition1,4,yiwei_unclear,104,告诉,7824,42,yiwei,NA,NA,NA,other,non-say,0,unconstrained
463,condition1,4,juede_contrastive,12,认为,4492,43,juede,NA,NA,NA,other,non-belief,0,constrained
463,condition1,4,yiwei_unclear,108,说,5159,44,yiwei,NA,NA,NA,other,non-say,0,unconstrained
463,condition1,4,yiwei_contrastive,7,认为,5363,45,yiwei,NA,NA,NA,other,non-belief,0,constrained
463,condition1,4,juede_unclear,120,担心,8424,46,juede,NA,NA,NA,other,non-emotion,0,unconstrained
463,condition1,4,yiwei_contrastive,2,以为,4198,47,yiwei,NA,NA,NA,yiwei,contra,1,constrained
463,condition1,4,juede_unclear,113,认为,3585,48,juede,NA,NA,NA,other,non-belief,0,unconstrained
513,condition1,0,yiwei_unclear,103,以为,11327,1,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
513,condition1,0,juede_contrastive,18,觉得,9996,2,juede,NA,NA,NA,juede,non-belief,1,constrained
513,condition1,0,juede_unclear,117,藏,5868,3,juede,NA,NA,NA,other,other,0,unconstrained
513,condition1,0,yiwei_contrastive,5,觉得,9822,4,yiwei,NA,NA,NA,juede,non-belief,0,constrained
513,condition1,0,yiwei_contrastive,8,觉得,17779,5,yiwei,NA,NA,NA,juede,non-belief,0,constrained
513,condition1,0,yiwei_unclear,102,觉得,5404,6,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
513,condition1,0,juede_contrastive,20,看,62073,7,juede,NA,NA,NA,other,non-other,0,constrained
513,condition1,0,juede_unclear,119,看,6605,9,juede,NA,NA,NA,other,non-other,0,unconstrained
513,condition1,1,yiwei_unclear,108,认为,14376,11,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
513,condition1,1,yiwei_unclear,105,以为,15630,13,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
513,condition1,1,yiwei_contrastive,10,以为,5336,14,yiwei,NA,NA,NA,yiwei,contra,1,constrained
513,condition1,1,yiwei_contrastive,2,觉得,7629,15,yiwei,NA,NA,NA,juede,non-belief,0,constrained
513,condition1,1,juede_contrastive,17,看,6856,17,juede,NA,NA,NA,other,non-other,0,constrained
513,condition1,1,juede_unclear,118,觉得,4588,18,juede,NA,NA,NA,juede,non-belief,1,unconstrained
513,condition1,1,juede_contrastive,15,看,9373,19,juede,NA,NA,NA,other,non-other,0,constrained
513,condition1,1,juede_unclear,120,以为,10273,20,juede,NA,NA,NA,yiwei,contra,0,unconstrained
